question_id	question	predicted	gold	hardness	exact_match	select_match_gold	select_match_pred	select_match	select_match (no_agg)_gold	select_match (no_agg)_pred	select_match (no_agg)	where_match_gold	where_match_pred	where_match	where_match (no op)_gold	where_match (no op)_pred	where_match (no op)	group (NO HAVING)_gold	group (NO HAVING)_pred	group (NO HAVING)	group_gold	group_pred	group	order_gold	order_pred	order	and_or_gold	and_or_pred	and_or	IUEN_gold	IUEN_pred	IUEN	keywords_gold	keywords_pred	keywords	
811	What is the total population and average area of countries in the continent of North America whose area is bigger than 3000 ?	SELECT Sum(country.Population), Avg(country.SurfaceArea) FROM country WHERE country.SurfaceArea > 'terminal' AND country.Continent = 'terminal'	select sum(population) ,  avg(surfacearea) from country where continent  =  "north america" and surfacearea  >  3000	hard	OK	2	2	OK	2	2	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
812	Give the total population and average surface area corresponding to countries in North America that have a surface area greater than 3000 .	SELECT Sum(country.Population), Avg(country.SurfaceArea) FROM country WHERE country.SurfaceArea > 'terminal' AND country.Continent = 'terminal'	select sum(population) ,  avg(surfacearea) from country where continent  =  "north america" and surfacearea  >  3000	hard	OK	2	2	OK	2	2	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
813	What are the cities whose population is between 160000 and 900000?	SELECT city.Name FROM city WHERE city.Population BETWEEN 'terminal' AND 'terminal'	SELECT name FROM city WHERE Population BETWEEN 160000 AND 900000	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
814	Return the names of cities that have a population between 160000 and 900000 .	SELECT city.Name FROM city WHERE city.Population BETWEEN 'terminal' AND 'terminal'	select name from city where population between 160000 and 900000	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
815	Which language is spoken by the largest number of countries?	SELECT countrylanguage.Language FROM countrylanguage GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1	SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1	hard	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
816	Give the language that is spoken in the most countries.	SELECT countrylanguage.Language FROM countrylanguage GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1	SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1	hard	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
817	What is the language spoken by the largest percentage of people in each country?	SELECT countrylanguage.Language FROM countrylanguage GROUP BY countrylanguage.Language ORDER BY Max(countrylanguage.Percentage) Desc LIMIT 1	SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode	medium	NOK	3	1	NOK	3	1	NOK	0	0	NA	0	0	NA	1	1	NOK	1	1	NOK	0	1	NA	1	1	OK	0	0	NA	1	4	NOK	
818	What are the country codes of the different countries, and what are the languages spoken by the greatest percentage of people for each?	SELECT countrylanguage.Language, Max(countrylanguage.Percentage) FROM country JOIN countrylanguage GROUP BY country.Code ORDER BY Max(countrylanguage.Percentage) Desc LIMIT 1	SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode	medium	NOK	3	2	NOK	3	2	NOK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	1	NA	1	1	OK	0	0	NA	1	4	NOK	
819	What is the total number of countries where Spanish is spoken by the largest percentage of people?	SELECT Count(*) FROM countrylanguage WHERE countrylanguage.Language = 'terminal' ORDER BY countrylanguage.Percentage Desc LIMIT 1	SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  "Spanish" GROUP BY CountryCode	extra	NOK	2	1	NOK	2	1	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	1	NA	1	1	OK	0	0	NA	2	4	NOK	
820	Count the number of countries for which Spanish is the predominantly spoken language.	SELECT Count(*) FROM countrylanguage WHERE countrylanguage.Language = 'terminal'	SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  "Spanish" GROUP BY CountryCode	extra	NOK	2	1	NOK	2	1	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	0	NA	1	1	OK	0	0	NA	2	1	NOK	
821	What are the codes of countries where Spanish is spoken by the largest percentage of people?	SELECT countrylanguage.CountryCode FROM countrylanguage WHERE countrylanguage.Language = 'terminal' ORDER BY countrylanguage.Percentage Desc LIMIT 1	SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  "Spanish" GROUP BY CountryCode	medium	NOK	2	1	NOK	2	1	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	1	NA	1	1	OK	0	0	NA	2	4	NOK	
822	Return the codes of countries for which Spanish is the predominantly spoken language.	SELECT countrylanguage.CountryCode FROM countrylanguage WHERE countrylanguage.Language = 'terminal'	SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  "Spanish" GROUP BY CountryCode	medium	NOK	2	1	NOK	2	1	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	0	NA	1	1	OK	0	0	NA	2	1	NOK	
823	How many conductors are there?	SELECT Count(*) FROM conductor	SELECT count(*) FROM conductor	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
824	Count the number of conductors.	SELECT Count(*) FROM conductor	SELECT count(*) FROM conductor	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
825	List the names of conductors in ascending order of age.	SELECT conductor.Name FROM conductor ORDER BY conductor.Age Asc	SELECT Name FROM conductor ORDER BY Age ASC	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
826	What are the names of conductors, ordered by age?	SELECT conductor.Name FROM conductor ORDER BY conductor.Age Asc	SELECT Name FROM conductor ORDER BY Age ASC	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
827	What are the names of conductors whose nationalities are not "USA"?	SELECT conductor.Name FROM conductor WHERE conductor.Nationality != 'terminal'	SELECT Name FROM conductor WHERE Nationality != 'USA'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
828	Return the names of conductors that do not have the nationality "USA".	SELECT conductor.Name FROM conductor WHERE conductor.Nationality != 'terminal'	SELECT Name FROM conductor WHERE Nationality != 'USA'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
829	What are the record companies of orchestras in descending order of years in which they were founded?	SELECT orchestra.Record_Company FROM orchestra ORDER BY orchestra.Year_of_Founded Desc	SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
830	Return the record companies of orchestras, sorted descending by the years in which they were founded.	SELECT orchestra.Record_Company FROM orchestra ORDER BY orchestra.Year_of_Founded Desc	SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
831	What is the average attendance of shows?	SELECT Avg(show.Attendance) FROM show	SELECT avg(Attendance) FROM SHOW	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
832	Return the average attendance across all shows.	SELECT Avg(show.Attendance) FROM show	SELECT avg(Attendance) FROM SHOW	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
833	What are the maximum and minimum share of performances whose type is not "Live final".	SELECT Max(performance.Share), Min(performance.Share) FROM performance WHERE performance.Type != 'terminal'	SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != "Live final"	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
834	Return the maximum and minimum shares for performances that do not have the type "Live final".	SELECT Max(performance.Share), Min(performance.Share) FROM performance WHERE performance.Type != 'terminal'	SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != "Live final"	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
835	How many different nationalities do conductors have?	SELECT Count(DISTINCT conductor.Nationality) FROM conductor	SELECT count(DISTINCT Nationality) FROM conductor	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
836	Count the number of different nationalities of conductors.	SELECT Count(DISTINCT conductor.Nationality) FROM conductor	SELECT count(DISTINCT Nationality) FROM conductor	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
837	List names of conductors in descending order of years of work.	SELECT conductor.Name FROM conductor ORDER BY conductor.Year_of_Work Desc	SELECT Name FROM conductor ORDER BY Year_of_Work DESC	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
838	What are the names of conductors, sorted descending by the number of years they have worked?	SELECT conductor.Name FROM conductor ORDER BY conductor.Year_of_Work Desc	SELECT Name FROM conductor ORDER BY Year_of_Work DESC	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
839	List the name of the conductor with the most years of work.	SELECT conductor.Name FROM conductor ORDER BY conductor.Year_of_Work Desc LIMIT 1	SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1	medium	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	3	3	OK	
840	What is the name of the conductor who has worked the greatest number of years?	SELECT conductor.Name FROM conductor ORDER BY conductor.Year_of_Work Desc LIMIT 1	SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1	medium	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	3	3	OK	
841	Show the names of conductors and the orchestras they have conducted.	SELECT conductor.Name, orchestra.Orchestra FROM conductor JOIN orchestra	SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
842	What are the names of conductors as well as the corresonding orchestras that they have conducted?	SELECT conductor.Name, orchestra.Orchestra FROM conductor JOIN orchestra	SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
843	Show the names of conductors that have conducted more than one orchestras.	SELECT conductor.Name FROM conductor JOIN orchestra GROUP BY orchestra.Conductor_ID HAVING Count(*) > 'terminal'	SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1	medium	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
844	What are the names of conductors who have conducted at more than one orchestra?	SELECT conductor.Name FROM conductor JOIN orchestra GROUP BY orchestra.Conductor_ID HAVING Count(*) > 'terminal'	SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1	medium	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
845	Show the name of the conductor that has conducted the most number of orchestras.	SELECT conductor.Name FROM conductor JOIN orchestra GROUP BY orchestra.Conductor_ID ORDER BY Count(*) Desc LIMIT 1	SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
846	What is the name of the conductor who has conducted the most orchestras?	SELECT conductor.Name FROM conductor JOIN orchestra GROUP BY orchestra.Conductor_ID ORDER BY Count(*) Desc LIMIT 1	SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
847	Please show the name of the conductor that has conducted orchestras founded after 2008.	SELECT conductor.Name FROM conductor JOIN orchestra WHERE orchestra.Year_of_Founded > 'terminal'	SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
848	What are the names of conductors who have conducted orchestras founded after the year 2008?	SELECT DISTINCT conductor.Name FROM conductor JOIN orchestra WHERE orchestra.Year_of_Founded > 'terminal'	SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
849	Please show the different record companies and the corresponding number of orchestras.	SELECT orchestra.Record_Company, Count(*) FROM orchestra GROUP BY orchestra.Record_Company	SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
850	How many orchestras does each record company manage?	SELECT orchestra.Record_Company, Count(*) FROM orchestra GROUP BY orchestra.Record_Company	SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
851	Please show the record formats of orchestras in ascending order of count.	SELECT orchestra.Major_Record_Format FROM orchestra GROUP BY orchestra.Major_Record_Format ORDER BY Count(*) Asc	SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC	medium	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	3	3	OK	
852	What are the major record formats of orchestras, sorted by their frequency?	SELECT orchestra.Major_Record_Format FROM orchestra GROUP BY orchestra.Major_Record_Format ORDER BY Count(*) Asc	SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC	medium	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	3	3	OK	
853	List the record company shared by the most number of orchestras.	SELECT orchestra.Record_Company FROM orchestra GROUP BY orchestra.Record_Company ORDER BY Count(*) Desc LIMIT 1	SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1	hard	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
854	What is the record company used by the greatest number of orchestras?	SELECT orchestra.Record_Company FROM orchestra GROUP BY orchestra.Record_Company ORDER BY Count(*) Desc LIMIT 1	SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1	hard	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
855	List the names of orchestras that have no performance.	SELECT orchestra.Orchestra FROM orchestra WHERE orchestra.Orchestra_ID NOT IN (SELECT performance.Orchestra_ID FROM performance)	SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance)	hard	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	3	3	OK	
856	What are the orchestras that do not have any performances?	SELECT orchestra.Orchestra FROM orchestra WHERE orchestra.Orchestra_ID NOT IN (SELECT performance.Orchestra_ID FROM performance)	SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance)	hard	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	3	3	OK	
857	Show the record companies shared by orchestras founded before 2003 and after 2003.	SELECT orchestra.Record_Company FROM orchestra WHERE orchestra.Year_of_Founded < 'terminal' INTERSECT SELECT orchestra.Record_Company FROM orchestra WHERE orchestra.Year_of_Founded > 'terminal'	SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003	hard	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	2	2	OK	
858	What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003?	SELECT orchestra.Record_Company FROM orchestra WHERE orchestra.Year_of_Founded < 'terminal' INTERSECT SELECT orchestra.Record_Company FROM orchestra WHERE orchestra.Year_of_Founded > 'terminal'	SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003	hard	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	2	2	OK	
859	Find the number of orchestras whose record format is "CD" or "DVD".	SELECT Count(*) FROM orchestra WHERE orchestra.Major_Record_Format = 'terminal' OR orchestra.Major_Record_Format = 'terminal'	SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  "CD" OR Major_Record_Format  =  "DVD"	medium	OK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
860	Count the number of orchestras that have CD or DVD as their record format.	SELECT Count(*) FROM orchestra WHERE orchestra.Major_Record_Format = 'terminal' OR orchestra.Major_Record_Format = 'terminal'	SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  "CD" OR Major_Record_Format  =  "DVD"	medium	OK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
861	Show the years in which orchestras that have given more than one performance are founded.	SELECT orchestra.Year_of_Founded FROM orchestra JOIN performance GROUP BY orchestra.Orchestra HAVING Count(*) > 'terminal'	SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1	medium	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	NOK	1	1	NOK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
862	What are years of founding for orchestras that have had more than a single performance?	SELECT orchestra.Year_of_Founded FROM orchestra JOIN performance GROUP BY performance.Orchestra_ID HAVING Count(*) > 'terminal'	SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1	medium	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
863	How many high schoolers are there?	SELECT Count(*) FROM Highschooler	SELECT count(*) FROM Highschooler	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
864	Count the number of high schoolers.	SELECT Count(*) FROM Highschooler	SELECT count(*) FROM Highschooler	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
865	Show the names and grades of each high schooler.	SELECT Highschooler.name, Highschooler.grade FROM Highschooler	SELECT name ,  grade FROM Highschooler	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
866	What are the names and grades for each high schooler?	SELECT Highschooler.name, Highschooler.grade FROM Highschooler	SELECT name ,  grade FROM Highschooler	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
867	Show all the grades of the high schoolers.	SELECT DISTINCT Highschooler.grade FROM Highschooler	SELECT grade FROM Highschooler	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
868	What is the grade of each high schooler?	SELECT DISTINCT Highschooler.grade FROM Highschooler	SELECT grade FROM Highschooler	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
